paper_id,title,publication_date,journal,authors,citation_count,concepts
W2063519529,Entanglement-based quantum communication over 144 km,2007-06-03,N/A,"Rupert Ursin, F. Tiefenbacher, T. Schmitt-Manderbach, H. Weier, T. Scheidl, M. Lindenthal, B. Blauensteiner, Thomas Jennewein, J. Perdigués, Pavel Trojek, Bernhard Ömer, Martin Fürst, M. Meyenburg, John Rarity, Zoran Sodnik, C. Barbieri, Harald Weinfurter, Anton Zeilinger",1122,https://openalex.org/C121332964|Physics|0.79466707;https://openalex.org/C121040770|Quantum entanglement|0.73690104;https://openalex.org/C89143813|Quantum sensor|0.63695335;https://openalex.org/C144901912|Quantum cryptography|0.63187385;https://openalex.org/C91717678|Quantum teleportation|0.61775494;https://openalex.org/C95466800|Quantum key distribution|0.5901662;https://openalex.org/C5320026|Quantum information science|0.58795214;https://openalex.org/C190463098|Quantum technology|0.5741607;https://openalex.org/C186468114|Quantum network|0.57073045;https://openalex.org/C62520636|Quantum mechanics|0.55170816;https://openalex.org/C187486625|Quantum channel|0.5333246;https://openalex.org/C22984246|Quantum imaging|0.52222717;https://openalex.org/C169699857|Quantum information|0.5114764;https://openalex.org/C95013731|Quantum metrology|0.49551404;https://openalex.org/C139356082|Quantum discord|0.47877395;https://openalex.org/C154255573|Teleportation|0.42283696;https://openalex.org/C190474826|Open quantum system|0.38174862;https://openalex.org/C84114770|Quantum|0.36340725
W2028212109,Perfect State Transfer in Quantum Spin Networks,2004-05-04,N/A,"Matthias Christandl, Nilanjana Datta, Artur Ekert, Andrew J. Landahl",1122,https://openalex.org/C203087015|Qubit|0.77270305;https://openalex.org/C50820777|Hypercube|0.62086385;https://openalex.org/C121332964|Physics|0.58989054;https://openalex.org/C184720557|Topology (electrical circuits)|0.551406;https://openalex.org/C58053490|Quantum computer|0.539727;https://openalex.org/C62520636|Quantum mechanics|0.48982546;https://openalex.org/C48103436|State (computer science)|0.4787559;https://openalex.org/C2776175482|Transfer (computing)|0.47570357;https://openalex.org/C186468114|Quantum network|0.46276325;https://openalex.org/C42704618|Spin (aerodynamics)|0.44144326;https://openalex.org/C19271316|One-way quantum computer|0.4400467;https://openalex.org/C45374587|Computation|0.43471953;https://openalex.org/C84114770|Quantum|0.4261854;https://openalex.org/C5320026|Quantum information science|0.41432226;https://openalex.org/C41008148|Computer science|0.3046133;https://openalex.org/C51003876|Quantum error correction|0.2903937;https://openalex.org/C118615104|Discrete mathematics|0.18746194;https://openalex.org/C33923547|Mathematics|0.18519983;https://openalex.org/C121040770|Quantum entanglement|0.14868727;https://openalex.org/C11413529|Algorithm|0.13578564;https://openalex.org/C114614502|Combinatorics|0.11351234;https://openalex.org/C173608175|Parallel computing|0.0;https://openalex.org/C97355855|Thermodynamics|0.0
W1988134541,Secure quantum key distribution,2014-07-31,N/A,"Hoi‐Kwong Lo, Marcos Curty, Kiyoshi Tamaki",1112,https://openalex.org/C144901912|Quantum cryptography|0.84764993;https://openalex.org/C95466800|Quantum key distribution|0.8438759;https://openalex.org/C41008148|Computer science|0.63128644;https://openalex.org/C178489894|Cryptography|0.5769773;https://openalex.org/C86844869|Hacker|0.53174603;https://openalex.org/C63882131|Strengths and weaknesses|0.5017915;https://openalex.org/C38652104|Computer security|0.50016856;https://openalex.org/C26517878|Key (lock)|0.49873042;https://openalex.org/C110875604|The Internet|0.46307954;https://openalex.org/C186468114|Quantum network|0.44127795;https://openalex.org/C5320026|Quantum information science|0.44058913;https://openalex.org/C190463098|Quantum technology|0.42361358;https://openalex.org/C58053490|Quantum computer|0.32856458;https://openalex.org/C84114770|Quantum|0.30861026;https://openalex.org/C169699857|Quantum information|0.26560205;https://openalex.org/C121332964|Physics|0.2599051;https://openalex.org/C190474826|Open quantum system|0.2139593;https://openalex.org/C121040770|Quantum entanglement|0.18867439;https://openalex.org/C62520636|Quantum mechanics|0.18444851;https://openalex.org/C136764020|World Wide Web|0.09152171;https://openalex.org/C111472728|Epistemology|0.06477171;https://openalex.org/C138885662|Philosophy|0.0
W2154564336,The capacity of the quantum channel with general signal states,1998-01-01,N/A,A. S. Holevo,1107,https://openalex.org/C168090291|Classical capacity|0.7188703;https://openalex.org/C97744766|Channel capacity|0.62996984;https://openalex.org/C187486625|Quantum channel|0.6186288;https://openalex.org/C75553542|A priori and a posteriori|0.57395405;https://openalex.org/C127162648|Channel (broadcasting)|0.5484092;https://openalex.org/C33923547|Mathematics|0.5440348;https://openalex.org/C206040425|Amplitude damping channel|0.5415362;https://openalex.org/C84114770|Quantum|0.5255567;https://openalex.org/C106301342|Entropy (arrow of time)|0.5177602;https://openalex.org/C41241483|Quantum capacity|0.49475044;https://openalex.org/C52622258|Information theory|0.4932031;https://openalex.org/C24495805|Quantum relative entropy|0.45271337;https://openalex.org/C121864883|Statistical physics|0.44438156;https://openalex.org/C184049767|Coherent information|0.4375949;https://openalex.org/C77553402|Upper and lower bounds|0.42156;https://openalex.org/C169699857|Quantum information|0.39438978;https://openalex.org/C139356082|Quantum discord|0.36071885;https://openalex.org/C118615104|Discrete mathematics|0.3242076;https://openalex.org/C62520636|Quantum mechanics|0.32134643;https://openalex.org/C121332964|Physics|0.27839935;https://openalex.org/C41008148|Computer science|0.2392183;https://openalex.org/C121040770|Quantum entanglement|0.17743501;https://openalex.org/C134306372|Mathematical analysis|0.17588991;https://openalex.org/C76155785|Telecommunications|0.1500102;https://openalex.org/C186468114|Quantum network|0.13369793;https://openalex.org/C105795698|Statistics|0.11868581;https://openalex.org/C138885662|Philosophy|0.0;https://openalex.org/C111472728|Epistemology|0.0
W2273682834,Fundamental limits of repeaterless quantum communications,2017-04-26,N/A,"Stefano Pirandola, Riccardo Laurenza, Carlo Ottaviani, Leonardo Banchi",1107,https://openalex.org/C95466800|Quantum key distribution|0.6533006;https://openalex.org/C187486625|Quantum channel|0.65320253;https://openalex.org/C41008148|Computer science|0.6492449;https://openalex.org/C41241483|Quantum capacity|0.6466725;https://openalex.org/C121040770|Quantum entanglement|0.6315011;https://openalex.org/C5320026|Quantum information science|0.55321205;https://openalex.org/C174440990|Point-to-point|0.5271166;https://openalex.org/C186468114|Quantum network|0.5262146;https://openalex.org/C169699857|Quantum information|0.4910965;https://openalex.org/C84114770|Quantum|0.4872812;https://openalex.org/C206040425|Amplitude damping channel|0.48389992;https://openalex.org/C91717678|Quantum teleportation|0.44974756;https://openalex.org/C184720557|Topology (electrical circuits)|0.36981013;https://openalex.org/C62520636|Quantum mechanics|0.36428648;https://openalex.org/C121332964|Physics|0.33448797;https://openalex.org/C76155785|Telecommunications|0.27592775;https://openalex.org/C33923547|Mathematics|0.24583992;https://openalex.org/C114614502|Combinatorics|0.0
W2032147770,Quantum computing with realistically noisy devices,2005-03-01,N/A,Emanuel Knill,1102,https://openalex.org/C58053490|Quantum computer|0.8650112;https://openalex.org/C41008148|Computer science|0.73459893;https://openalex.org/C122527463|Quantum decoherence|0.6467668;https://openalex.org/C51003876|Quantum error correction|0.6091037;https://openalex.org/C63540848|Fault tolerance|0.5154184;https://openalex.org/C84114770|Quantum|0.5049034;https://openalex.org/C113775141|Computer engineering|0.48896277;https://openalex.org/C186468114|Quantum network|0.4345227;https://openalex.org/C45374587|Computation|0.4134656;https://openalex.org/C80444323|Theoretical computer science|0.3607527;https://openalex.org/C120314980|Distributed computing|0.35226423;https://openalex.org/C11413529|Algorithm|0.3291594;https://openalex.org/C62520636|Quantum mechanics|0.19194123;https://openalex.org/C121332964|Physics|0.17462915
W2093475321,Entangled states of trapped atomic ions,2008-06-01,N/A,"R. Blatt, D. J. Wineland",1089,https://openalex.org/C121040770|Quantum entanglement|0.8145975;https://openalex.org/C145148216|Ion|0.7155317;https://openalex.org/C121332964|Physics|0.5867303;https://openalex.org/C183968085|Trapped ion quantum computer|0.51357913;https://openalex.org/C169699857|Quantum information|0.5000706;https://openalex.org/C58053490|Quantum computer|0.47678402;https://openalex.org/C84114770|Quantum|0.45278874;https://openalex.org/C184779094|Atomic physics|0.44200817;https://openalex.org/C62520636|Quantum mechanics|0.3923514;https://openalex.org/C186468114|Quantum network|0.20369703
W2144056677,Quantum entanglement between an optical photon and a solid-state spin qubit,2010-08-01,N/A,"Emre Togan, Yiwen Chu, Alexei Trifonov, Liang Jiang, J. R. Maze, Lilian Childress, Meenakshi Dutt, Anders S. Sørensen, Philip Hemmer, A. S. Zibrov, Mikhail D. Lukin",1088,https://openalex.org/C121040770|Quantum entanglement|0.72089934;https://openalex.org/C186468114|Quantum network|0.6749527;https://openalex.org/C89143813|Quantum sensor|0.63705087;https://openalex.org/C62520636|Quantum mechanics|0.62082005;https://openalex.org/C121332964|Physics|0.6154874;https://openalex.org/C190463098|Quantum technology|0.6095412;https://openalex.org/C95013731|Quantum metrology|0.57994133;https://openalex.org/C203087015|Qubit|0.56070393;https://openalex.org/C91717678|Quantum teleportation|0.5204052;https://openalex.org/C169699857|Quantum information|0.47150746;https://openalex.org/C104434177|Photon entanglement|0.4324655;https://openalex.org/C159317903|Photon|0.43096292;https://openalex.org/C20593774|W state|0.4293691;https://openalex.org/C190474826|Open quantum system|0.38727862;https://openalex.org/C84114770|Quantum|0.2928443
W2219888606,Near-optimal single-photon sources in the solid state,2016-03-07,N/A,"N. Somaschi, Valérian Giesz, Lorenzo De Santis, J. C. Loredo, M. P. Almeida, Gaston Hornecker, Simone Luca Portalupi, T. Grange, C. Antón, Justin Demory, C. Gómez, I. Sagnes, N. D. Lanzillotti‐Kimura, A. Lemaı̂tre, Alexia Auffèves, A. G. White, L. Lanco, P. Senellart",1070,https://openalex.org/C159317903|Photon|0.7260756;https://openalex.org/C121332964|Physics|0.72572625;https://openalex.org/C22984246|Quantum imaging|0.6047999;https://openalex.org/C190463098|Quantum technology|0.57758915;https://openalex.org/C20788544|Photonics|0.5753124;https://openalex.org/C203103908|Spontaneous parametric down-conversion|0.57166874;https://openalex.org/C186468114|Quantum network|0.55592096;https://openalex.org/C68717125|Quantum optics|0.5029387;https://openalex.org/C124657808|Quantum dot|0.5025184;https://openalex.org/C2777288060|Single-photon source|0.49702504;https://openalex.org/C89143813|Quantum sensor|0.4964345;https://openalex.org/C84114770|Quantum|0.44976977;https://openalex.org/C125245961|Brightness|0.44184965;https://openalex.org/C5320026|Quantum information science|0.44005117;https://openalex.org/C49040817|Optoelectronics|0.40322903;https://openalex.org/C58053490|Quantum computer|0.39112043;https://openalex.org/C62520636|Quantum mechanics|0.3382607;https://openalex.org/C190474826|Open quantum system|0.28225687;https://openalex.org/C120665830|Optics|0.27831906;https://openalex.org/C121040770|Quantum entanglement|0.15583977
W2125164517,Quantum computing with trapped ions,2008-10-01,N/A,"Hartmut Häffner, C. F. Roos, R. Blatt",1069,https://openalex.org/C121332964|Physics|0.7889937;https://openalex.org/C58053490|Quantum computer|0.75232434;https://openalex.org/C203087015|Qubit|0.6060352;https://openalex.org/C169699857|Quantum information|0.60054415;https://openalex.org/C91717678|Quantum teleportation|0.5235871;https://openalex.org/C51003876|Quantum error correction|0.480931;https://openalex.org/C190463098|Quantum technology|0.47641647;https://openalex.org/C186468114|Quantum network|0.47611934;https://openalex.org/C137019171|Quantum algorithm|0.47244626;https://openalex.org/C84114770|Quantum|0.4535405;https://openalex.org/C26713055|Implementation|0.44730988;https://openalex.org/C183968085|Trapped ion quantum computer|0.4472672;https://openalex.org/C62520636|Quantum mechanics|0.43709433;https://openalex.org/C80444323|Theoretical computer science|0.39796492;https://openalex.org/C113775141|Computer engineering|0.3823894;https://openalex.org/C190474826|Open quantum system|0.36158422;https://openalex.org/C41008148|Computer science|0.24529293;https://openalex.org/C199360897|Programming language|0.07446
W4389703832,Introductory Quantum Optics,2023-11-30,N/A,"Christopher C. Gerry, P. L. Knight",1064,https://openalex.org/C190463098|Quantum technology|0.5871365;https://openalex.org/C121040770|Quantum entanglement|0.5828243;https://openalex.org/C121332964|Physics|0.5713406;https://openalex.org/C68717125|Quantum optics|0.56550586;https://openalex.org/C74939445|Cavity quantum electrodynamics|0.56185466;https://openalex.org/C22984246|Quantum imaging|0.5407993;https://openalex.org/C2781181686|Coherence (philosophical gambling strategy)|0.53526664;https://openalex.org/C169699857|Quantum information|0.52118677;https://openalex.org/C84114770|Quantum|0.50431454;https://openalex.org/C28855332|Quantization (signal processing)|0.47030777;https://openalex.org/C5320026|Quantum information science|0.46345326;https://openalex.org/C190474826|Open quantum system|0.45994207;https://openalex.org/C186468114|Quantum network|0.45563215;https://openalex.org/C89143813|Quantum sensor|0.45127904;https://openalex.org/C62520636|Quantum mechanics|0.44263533;https://openalex.org/C95013731|Quantum metrology|0.4357967;https://openalex.org/C9652623|Field (mathematics)|0.42266613;https://openalex.org/C41008148|Computer science|0.19479647;https://openalex.org/C33923547|Mathematics|0.09497234;https://openalex.org/C202444582|Pure mathematics|0.0;https://openalex.org/C31972630|Computer vision|0.0
W2001619599,Sending classical information via noisy quantum channels,1997-07-01,N/A,"Benjamin Schumacher, Michael Westmoreland",1063,https://openalex.org/C121332964|Physics|0.9282441;https://openalex.org/C168090291|Classical capacity|0.7269497;https://openalex.org/C187486625|Quantum channel|0.622089;https://openalex.org/C206040425|Amplitude damping channel|0.58613217;https://openalex.org/C84114770|Quantum|0.567575;https://openalex.org/C127162648|Channel (broadcasting)|0.5639859;https://openalex.org/C5320026|Quantum information science|0.5531984;https://openalex.org/C169699857|Quantum information|0.53224325;https://openalex.org/C41241483|Quantum capacity|0.5074126;https://openalex.org/C184049767|Coherent information|0.48061198;https://openalex.org/C99498987|Noise (video)|0.46733105;https://openalex.org/C121864883|Statistical physics|0.4546223;https://openalex.org/C62520636|Quantum mechanics|0.4402937;https://openalex.org/C2779843651|SIGNAL (programming language)|0.4200338;https://openalex.org/C186468114|Quantum network|0.37444192;https://openalex.org/C121040770|Quantum entanglement|0.22914249;https://openalex.org/C76155785|Telecommunications|0.22000119;https://openalex.org/C154945302|Artificial intelligence|0.096211135;https://openalex.org/C41008148|Computer science|0.09314749;https://openalex.org/C115961682|Image (mathematics)|0.0;https://openalex.org/C199360897|Programming language|0.0
